SW_25015_ef81_2_m_10	0.31490	1.35810	0.28744	1.25475	0.20831	1.19339	0.28421	1.05289	0.32136	1.08519	0.44570	1.19339	0.58619	1.31289	0.66209	1.08358	0.62980	1.02867	0.93824	0.82520	0.86718	0.67824	1.63425	1.06258	1.87971	0.65563	1.75213	0.48123	1.01091	0.40533
SW_25015_ef81_2_m_09	0.28583	1.32581	0.27129	1.20792	0.17925	1.13848	0.27937	0.98991	0.31167	1.02867	0.43924	1.15786	0.60234	1.29835	0.69278	1.05128	0.66371	0.98991	1.02221	0.79128	0.96246	0.63787	1.79735	1.09811	2.04927	0.67663	1.92170	0.49415	1.15140	0.34235
SW_25015_ef81_2_m_08	0.23900	1.14979	0.23577	1.04482	0.15825	0.97538	0.27129	0.84942	0.29713	0.89302	0.41017	1.01898	0.52483	1.15786	0.64756	0.94954	0.62495	0.88818	0.96246	0.74930	0.91886	0.60880	1.62133	1.13041	1.91685	0.77675	1.82965	0.58781	1.09972	0.35365
SW_25015_ef81_2_m_07	0.30198	1.26283	0.27452	1.15948	0.19217	1.09004	0.30036	0.94308	0.32943	0.98345	0.45055	1.10618	0.59265	1.24183	0.71054	1.00768	0.67986	0.94793	1.04805	0.75737	0.96569	0.62172	1.74083	1.07550	2.02989	0.67986	1.91524	0.49899	1.12072	0.34073
SW_25015_ef81_2_m_06	0.30036	1.37264	0.28260	1.27413	0.21639	1.20469	0.29390	1.07550	0.32781	1.10780	0.46023	1.22084	0.57812	1.34842	0.67824	1.13202	0.65079	1.07550	0.95923	0.90594	0.89302	0.77191	1.61971	1.20146	1.89424	0.82035	1.78443	0.64110	1.04320	0.50868
SW_25015_ef81_2_m_05	0.33266	1.29028	0.29552	1.18693	0.20508	1.13041	0.28421	0.96892	0.32458	1.00445	0.47154	1.10780	0.62980	1.22246	0.71054	0.97699	0.67178	0.92047	0.97699	0.69762	0.88979	0.55874	1.72468	0.91240	1.95884	0.48769	1.83126	0.31167	1.00283	0.26160
SW_25015_ef81_2_m_04	0.20831	1.42270	0.19055	1.32742	0.11465	1.27252	0.19701	1.14010	0.22608	1.17885	0.35204	1.27413	0.46831	1.38556	0.56682	1.17401	0.54098	1.12233	0.82358	0.95439	0.75737	0.82520	1.43723	1.22246	1.70207	0.85426	1.59065	0.68632	0.88818	0.57489
SW_25015_ef81_2_m_03	0.32297	1.42916	0.30198	1.31450	0.21962	1.25152	0.31005	1.10457	0.34881	1.14010	0.48769	1.26444	0.62172	1.40332	0.74122	1.16109	0.71215	1.09972	1.06097	0.91078	0.99637	0.75737	1.77959	1.22407	2.06542	0.82520	1.95238	0.63787	1.16109	0.47315
SW_25015_ef81_2_m_02	0.20508	1.26929	0.21316	1.16916	0.15987	1.08842	0.28744	0.99476	0.30036	1.03674	0.38595	1.17239	0.47315	1.32419	0.62334	1.14817	0.61365	1.08681	0.97376	1.00445	0.94631	0.85911	1.49537	1.45500	1.85872	1.16916	1.79574	0.97376	1.13848	0.65886
SW_25015_ef81_1_m_19	0.23900	1.37102	0.21962	1.26929	0.14049	1.20146	0.23092	1.06904	0.26968	1.10457	0.41017	1.21761	0.52967	1.35003	0.63464	1.12395	0.60719	1.06581	0.94308	0.88495	0.87687	0.74284	1.62779	1.18047	1.91362	0.79128	1.80058	0.61203	1.02060	0.46346
SW_25015_ef81_1_m_18	0.29390	1.36618	0.27937	1.27736	0.21477	1.21438	0.31005	1.09811	0.33589	1.13202	0.44409	1.23537	0.54905	1.36295	0.67178	1.16593	0.64756	1.11264	0.96569	0.96892	0.89948	0.84619	1.54705	1.29028	1.83772	0.92532	1.73760	0.75899	1.03351	0.61042
SW_25015_ef81_1_m_17	0.21962	1.43562	0.21154	1.34196	0.14533	1.27898	0.24546	1.15948	0.26483	1.19985	0.38111	1.30804	0.47154	1.43723	0.58942	1.24183	0.57005	1.18531	0.86395	1.04966	0.81228	0.92370	1.42431	1.38879	1.72630	1.04320	1.63586	0.87041	0.96731	0.68793
SW_25015_ef81_1_m_16	0.17925	1.21761	0.19217	1.12718	0.14695	1.05128	0.26322	0.95277	0.28260	0.99637	0.37303	1.13041	0.43924	1.28221	0.60234	1.11587	0.59427	1.05612	0.91724	0.99314	0.89625	0.85426	1.42270	1.44369	1.78120	1.17239	1.72953	0.97538	1.09327	0.65079
SW_25015_ef81_1_m_15	0.35527	1.52605	0.31813	1.42916	0.22608	1.38233	0.27937	1.22084	0.32458	1.25637	0.47800	1.33550	0.63303	1.43723	0.69601	1.18208	0.65240	1.12879	0.91563	0.89141	0.82035	0.77029	1.66009	1.03836	1.85064	0.58942	1.70046	0.43440	0.90432	0.46508
SW_25015_ef81_1_m_14	0.25676	1.49860	0.21154	1.40817	0.11950	1.36618	0.16471	1.21438	0.20185	1.24183	0.35850	1.30804	0.51030	1.39686	0.55228	1.15786	0.50545	1.11103	0.76868	0.84942	0.66048	0.74445	1.46953	0.95277	1.63425	0.50707	1.46792	0.36496	0.72023	0.44247
SW_25015_ef81_1_m_13	0.21639	1.29997	0.21154	1.19339	0.13564	1.11426	0.25515	0.98345	0.28098	1.02383	0.40694	1.16109	0.52160	1.31450	0.66209	1.09327	0.64110	1.03029	1.00283	0.88495	0.95439	0.72346	1.64878	1.28382	2.00244	0.91078	1.90393	0.71377	1.13202	0.47800
