"1.X","1.Y","2.X","2.Y","3.X","3.Y","4.X","4.Y","5.X","5.Y","6.X","6.Y","7.X","7.Y","8.X","8.Y","9.X","9.Y","10.X","10.Y","11.X","11.Y","12.X","12.Y","13.X","13.Y","14.X","14.Y","15.X","15.Y","CS","delLine","background","sex","rep","pannel"
-0.249296135932364,0.0663609089500992,-0.242339533675483,0.0243690194355078,-0.26719326667396,-0.00961761878512607,-0.216963843573565,-0.0518414608936504,-0.204710382952796,-0.0330344136734331,-0.168707076836075,0.0251368016789017,-0.135306883450448,0.0915944660487296,-0.0576237068095583,0.0226906878445918,-0.0586052452908806,-0.00602649841292264,0.0959062655779178,-0.0300083706187059,0.0917850397929561,-0.103484576816984,0.311819588187651,0.163088339654413,0.471805411612412,0.0476392462063249,0.451096697368855,-0.0243389190880821,0.178333072655337,-0.182527611529664,2.66511891276668,"7672","ef119","m","2","Exelixis"
-0.250435575951687,0.0690630320162471,-0.242108202080042,0.0258030893890189,-0.26779527050603,-0.0107805393202835,-0.214097284060491,-0.0542265733511834,-0.204008606726501,-0.0331972476415022,-0.166076005043697,0.0259841247560688,-0.134149183342839,0.0910542447493797,-0.0580001175790163,0.0211462698608945,-0.0585987719439263,-0.0036451222532159,0.0991292457829237,-0.0316622898527966,0.0871915839927032,-0.100039674607655,0.300956891076218,0.16632933542234,0.474415441052636,0.046677508838626,0.456084014966877,-0.027295419224959,0.177491840362872,-0.18521073878098,2.50424435504472,"7672","ef119","m","2","Exelixis"
-0.250332219365368,0.0669662858540333,-0.24214825602123,0.0247994887408805,-0.266171641072242,-0.0112337307392769,-0.212871632119839,-0.0547091570309564,-0.203374813079017,-0.0354690393223909,-0.16804199477515,0.0259718058606143,-0.137529206765567,0.0921900336715246,-0.0568556276188985,0.0229338829216427,-0.0573320579317247,-0.00470601604136291,0.0949750464505898,-0.0275153024473004,0.0865000434094825,-0.100221292880388,0.308172894023666,0.167884745628842,0.473363772382438,0.0440477164085122,0.454102608242447,-0.0278757318351563,0.177543084240414,-0.183063688789218,2.4872603253647,"7672","ef119","m","2","Exelixis"
-0.249550900834726,0.0676154860932354,-0.245433315675399,0.0241845167983096,-0.268788233611919,-0.0111778661334301,-0.216132131450141,-0.0528753078435737,-0.206524791543442,-0.0330437706741018,-0.167258587488924,0.0247332101218172,-0.134346371394597,0.0901556040748757,-0.0559724166630673,0.0203095521058039,-0.058260397680392,-0.00525129708353502,0.0953580417871562,-0.0309729988814068,0.0899262597961586,-0.0996466803956713,0.317240770320802,0.162324009204815,0.470632856214743,0.0450910246431888,0.449424414576538,-0.022512392705526,0.17968480364721,-0.178933089324801,2.70571288308029,"7672","ef119","m","2","Exelixis"
-0.248512235652625,0.0657809353820294,-0.243610111976577,0.0225505757287155,-0.26853435275617,-0.00946669419050818,-0.21363992075619,-0.0514693525884428,-0.204908313778067,-0.0333471806340885,-0.168345248936625,0.0247394297830763,-0.135138496794285,0.0900589989470121,-0.0574825161690318,0.020810188887603,-0.059097062967791,-0.00411888003986414,0.0967237152037469,-0.0296044844579773,0.0901986719869782,-0.100780031154507,0.310534752433698,0.16661120320435,0.474091851274339,0.0449166433198077,0.452319973801483,-0.0260887800547899,0.175399295087117,-0.180592572132416,2.56334062087997,"7672","ef119","m","2","Exelixis"
-0.250452962885928,0.0661242626954811,-0.242203996791975,0.0238348971798852,-0.268746524329115,-0.00953075216004696,-0.215475522079803,-0.0510486173163342,-0.205163109115548,-0.032328078444525,-0.168526435076061,0.0263527726431075,-0.134107537896435,0.0883659186432935,-0.0578355069021717,0.0214244941502362,-0.0600851680512195,-0.00412089529737979,0.0946411010000677,-0.0294531903222853,0.0923441701574568,-0.10312338213761,0.309424995217753,0.164393131339851,0.472864700075137,0.0444953052407378,0.451464736942242,-0.025530573891914,0.181857059735597,-0.179855292322496,2.70763715469164,"7672","ef119","m","2","Exelixis"
-0.249865517708834,0.0653748137250706,-0.244378820370446,0.0230452822214139,-0.269967531727177,-0.00994364349341346,-0.211958476815323,-0.0509348664986002,-0.20385311068143,-0.0317928398607184,-0.171347684868854,0.0249933410169006,-0.137964038588294,0.0873815768834574,-0.0544379955192338,0.0219720240427412,-0.0552298845276305,-0.00342114349283532,0.0925691725971852,-0.0291436354291624,0.0878612134962175,-0.0998557684289878,0.316277588887123,0.16480893840125,0.471810607135441,0.0460061733037426,0.448365781893355,-0.0262345704336866,0.182118696797901,-0.182255681957172,2.56456645934292,"7672","ef119","m","2","Exelixis"
-0.25070873280967,0.0649796745986808,-0.244196498307222,0.0230804169324762,-0.265974644514392,-0.0105947839558253,-0.214448922492305,-0.0507804806870498,-0.206564471173851,-0.0331674326674494,-0.168778278822315,0.0252109149088722,-0.136308341021854,0.0896773818481776,-0.0544192657461237,0.0212524960337281,-0.0575455885306887,-0.00509060969434294,0.0944173960527586,-0.0291836268526351,0.090822163493987,-0.101724710354454,0.316385251850515,0.164155716079253,0.471803220755387,0.0475548843519478,0.45154556370226,-0.0255772755080569,0.173971147563512,-0.179792565033323,2.68155092725584,"7672","ef119","m","2","Exelixis"
-0.25210470613162,0.066625431143481,-0.241693752807527,0.0244267127121965,-0.269368250599302,-0.00886385519164979,-0.215498465040723,-0.0518230125685488,-0.20497485250137,-0.0336628563597627,-0.167752099471236,0.0264754959184625,-0.134677293090135,0.0899156179128122,-0.0589665691899654,0.0205069706474248,-0.0605124599506936,-0.00480933127637073,0.0995518817425964,-0.0307663124176762,0.0911826246793992,-0.101482703795671,0.31225355672315,0.162293141518358,0.470393038764613,0.0474878351896612,0.450434201654925,-0.0264190009937632,0.181733145217888,-0.179904132438953,2.58779608173957,"7672","ef119","m","2","Exelixis"
-0.249319641945061,0.0673086735401,-0.244061111833776,0.0239705626022291,-0.268292922452056,-0.0108202758780054,-0.214714370139741,-0.0526572160157847,-0.205471345480919,-0.0342352907246432,-0.164147573977765,0.0262325599583729,-0.134165076415061,0.0922747847109612,-0.0564471286413921,0.0207109225956452,-0.0561078509331576,-0.00608595233531387,0.0938501180903916,-0.0294374780150765,0.0851994254225245,-0.0993592572171666,0.307551926118191,0.169324434569487,0.472470947656134,0.043991888461254,0.453367299269028,-0.0263916017771367,0.18028730526266,-0.184826754474922,2.44247676462507,"7672","ef119","m","2","Exelixis"
-0.248832162307566,0.0649332179493026,-0.240576110781204,0.0221683914041925,-0.266841728627232,-0.013011087283254,-0.213847578060913,-0.0543649801440792,-0.202941308664269,-0.0337093426819885,-0.167914564929172,0.0248734787934242,-0.133164993190925,0.0914645700595375,-0.060020637426837,0.0222195336658015,-0.0629975345943321,-0.00491485699399006,0.0926035900927538,-0.0282091930530492,0.0860524573842397,-0.0967955719140244,0.31621247148099,0.168835544220175,0.475552046724129,0.0435304637919572,0.451484417786326,-0.0273973528889852,0.175231635114011,-0.17962281492502,2.4959751804188,"7672","ef119","m","2","Exelixis"
-0.25151272590232,0.0663421819650101,-0.243266677255778,0.02431791465193,-0.267784905781212,-0.0086695074766451,-0.216012169916727,-0.0507671091384733,-0.206033151708052,-0.0314386162619066,-0.170527461513295,0.0242469692525231,-0.13506093577418,0.0873757765905162,-0.054100753880189,0.0210353443772939,-0.0558650247914302,-0.00614123997815981,0.0954405614863715,-0.031526832916213,0.0900889183326513,-0.1006407779379,0.316182775445537,0.162825483960212,0.469253957861511,0.047765035309101,0.451938198417861,-0.0231638484736337,0.177259394979251,-0.181560773923654,2.68409705459893,"7672","ef119","m","2","Exelixis"
-0.24817393666146,0.0665423659090028,-0.242147016888109,0.0235929331130473,-0.268236041638937,-0.0102941110681246,-0.213740585397517,-0.051377479213084,-0.205398106074124,-0.0317026399187951,-0.170873589957878,0.0255750180878234,-0.135382525057383,0.089156323556062,-0.0555568657001329,0.0214011538619358,-0.0591685539221422,-0.00562922306530354,0.0955752014649378,-0.0314125794278812,0.0902986858151566,-0.10370358945658,0.313245287053068,0.166910527460951,0.472590619738476,0.0467819350839856,0.451249979525905,-0.0252992278646755,0.175717447700142,-0.180541407058364,2.64596113288158,"7672","ef119","m","2","Exelixis"
-0.250491108969604,0.0670526435672337,-0.244753032500272,0.0224900814026221,-0.270426263513198,-0.00800151094914417,-0.217057203315593,-0.0518693340528877,-0.208061524213431,-0.0325867984045911,-0.169122106414559,0.0261875720949998,-0.133607508917423,0.0881434358508284,-0.0508861622376829,0.0226848884537689,-0.0532320334918845,-0.00600857170269367,0.0986807422846315,-0.031750809139797,0.0889056367990569,-0.101267374486585,0.31189039417874,0.165436007255903,0.468453137501755,0.0472668632850362,0.451180400230144,-0.0250265609186043,0.178526632579319,-0.182750532256089,2.69827028698016,"7672","ef119","m","2","Exelixis"
-0.249862569788754,0.0645212199533917,-0.244246783140068,0.0249926035274692,-0.268425024147618,-0.00977832268850647,-0.213809686243851,-0.0508941840410546,-0.203148185102089,-0.0327299988263281,-0.171924673469759,0.0254904304770349,-0.134291264911873,0.086588983755328,-0.0575546297299707,0.0221950801555929,-0.0600911514048643,-0.00422210954629064,0.0952513678493126,-0.0306112927198092,0.0887790358234059,-0.100277069162334,0.315050175466457,0.163038000656693,0.471532814872343,0.0442154397245961,0.45188527164409,-0.02388764474677,0.180855302283239,-0.178641136519013,2.68061473744861,"7672","ef119","m","2","Exelixis"
-0.250030486047175,0.0657114809213806,-0.241912230868426,0.0239915078659595,-0.265862320788651,-0.00846399843895966,-0.215051559383184,-0.0507617162216115,-0.206746545817521,-0.031253694294164,-0.17314285975878,0.0243836137604774,-0.13413352087445,0.0869754826430909,-0.0578243415868991,0.0203399583928918,-0.0585938594971282,-0.00631759020238897,0.0914999141594417,-0.0296736219184925,0.0913124814784058,-0.0986343312395953,0.311690662279911,0.161589296512697,0.473961259183784,0.0437744644702855,0.453302072774014,-0.0236446899236908,0.181531334746659,-0.17801616232788,2.6461572236862,"7672","ef119","m","1","Exelixis"
-0.250719739305904,0.0659758994365929,-0.242857094930926,0.0241504986987267,-0.270199038633645,-0.00992007206384413,-0.212999818917016,-0.0529956629705817,-0.204954367610911,-0.031093409182999,-0.16916696619706,0.0261639523802232,-0.132826407360761,0.091391884812734,-0.0556325049448376,0.0217684002250005,-0.0580032381050638,-0.00529825949611935,0.100092583251438,-0.0305145674620172,0.0875279216152535,-0.104093004912356,0.311057853473754,0.165003842014862,0.470438436752415,0.0477859121222051,0.452075335312632,-0.0236875688045394,0.176167045600632,-0.184637844797887,2.69791642480884,"7672","ef119","m","1","Exelixis"
-0.250157553721639,0.067794506498051,-0.244142421553277,0.0245964121257159,-0.267024689380906,-0.0106669998783419,-0.214889182980671,-0.0537637493484816,-0.204025544188682,-0.0346296073751319,-0.166032935724653,0.0249738448713733,-0.134289452651555,0.0912057397154124,-0.0546761342652836,0.0219927719564233,-0.0578408718329318,-0.00481391092082828,0.0962539205365744,-0.0294106371331075,0.0886188993850011,-0.101823482284897,0.304508846126498,0.167878488563684,0.47553149985074,0.0468218116938819,0.4550270832512,-0.0290505822970847,0.173138537149585,-0.181104606186669,2.5582014186325,"7672","ef119","m","1","Exelixis"
-0.250893947631564,0.0643492106686553,-0.244876983939682,0.0237335271989182,-0.269478780170819,-0.00964888625607381,-0.215584345154224,-0.0507806108249666,-0.204043782642313,-0.0319133942838078,-0.166865604057561,0.0251803864387604,-0.134516859606934,0.0899476110384942,-0.0506950806404417,0.0215457650450456,-0.0533245091184538,-0.00551673194803399,0.094835374561144,-0.0300498305918486,0.0853271963384539,-0.0996041941541916,0.303865597996559,0.168420850229311,0.47512340320979,0.0469229237181874,0.454358891038106,-0.0294955264363337,0.176769429817939,-0.183091099842116,2.48299851526335,"7672","ef119","m","1","Exelixis"
-0.252900054294174,0.0636539599883812,-0.244828155964302,0.0218019848042525,-0.271567649984227,-0.0108776164947933,-0.214830499951366,-0.0517913578794191,-0.205029348556347,-0.0343349529915264,-0.168531900825795,0.0255457074317078,-0.136663560067294,0.0913361231139474,-0.0478921102775017,0.0229348595239456,-0.050088597372075,-0.00299537198787502,0.0967438713111453,-0.0293653807089207,0.0865412212995383,-0.0962822048387225,0.305274951246287,0.166202004930241,0.475479709235093,0.0434573935867419,0.452450234184683,-0.0286252905361798,0.175841890016335,-0.180659857941781,2.32873681535434,"7672","ef119","m","1","Exelixis"
-0.249659389362,0.0675641091952721,-0.245599642632446,0.0239118530828273,-0.268060447090901,-0.0110008676689127,-0.21523539316281,-0.0513942958441891,-0.205619895065918,-0.0321086440657775,-0.172966076896591,0.0252953647509085,-0.136920010639419,0.090201177546717,-0.0507022477455627,0.0227056855523756,-0.0542135137623756,-0.00520900834854069,0.0945482656613302,-0.031375380155174,0.0894970588394164,-0.099771980530529,0.307865003278706,0.162779916933086,0.472362585258705,0.0453088544773639,0.451309576554366,-0.0263902460675236,0.183394126765501,-0.180516538857903,2.6709120856766,"7672","ef119","m","1","Exelixis"
-0.250596785760279,0.0676371289646653,-0.243455360235947,0.0250706667130042,-0.270028066271095,-0.0106482388651658,-0.213167516632206,-0.0538824687878362,-0.203215482666302,-0.0344144211607973,-0.167008302856372,0.0275482375987123,-0.132810191194394,0.0918571165482808,-0.0589000467871618,0.0206403517677201,-0.0601147753064027,-0.0057505123982082,0.0949949956121666,-0.0308318205175885,0.0887343661227083,-0.10035642148795,0.309680829305338,0.162979268632592,0.470797869976522,0.0439712841254364,0.455452602181912,-0.0229934530990467,0.179635864511512,-0.180826718033818,2.6652521709837,"7672","ef119","m","1","Exelixis"
-0.24983823405026,0.0672020094743435,-0.241342707833773,0.0231499064627526,-0.265600248213231,-0.0130078222313782,-0.208212024501031,-0.0525400907181322,-0.20300941236242,-0.0346889191463084,-0.171248935031002,0.0249929198360136,-0.136775662282477,0.0911835005973008,-0.0663037349669662,0.0231420158049344,-0.0674972520372881,-0.0045654773229219,0.101500555529438,-0.026205956489632,0.0882374024092738,-0.0971756940725354,0.313441855762876,0.166119957666219,0.472610258587531,0.0424565833034743,0.450116651760876,-0.0302120068781009,0.183921487228453,-0.17985092628603,2.43542557825664,"7672","ef119","m","1","Exelixis"
-0.250697905459266,0.0645255303982572,-0.244473277763703,0.0227373947846743,-0.267752112361188,-0.00941358817418719,-0.213984518509032,-0.0508336006655893,-0.202832919560822,-0.0314740096671523,-0.167916714661483,0.0249877941562536,-0.131349656704928,0.0908482542195516,-0.0587172306092963,0.021115642051856,-0.0607741569382068,-0.00604241862826285,0.0948128437069699,-0.0304646915877943,0.0864426536612126,-0.101277661240188,0.31678929889725,0.163091474261402,0.469837708262108,0.0491974297080846,0.453288969539959,-0.0240583750971315,0.177327018500425,-0.182939174519774,2.67781829634001,"7672","ef119","m","1","Exelixis"
-0.252103266169174,0.0657167188010985,-0.244564211178863,0.0224450292154422,-0.269974460244212,-0.0105854528595812,-0.215240206240616,-0.0521322628252429,-0.20623887944289,-0.0338857046590315,-0.170314966176669,0.0251699138339988,-0.135367027989317,0.0916834352341105,-0.0549870153079499,0.0231371021092323,-0.0551526626748725,-0.00470360092394739,0.10352930907146,-0.0289032335221477,0.0925542125810998,-0.0998797093366814,0.310992712357237,0.164422041645699,0.470724915499266,0.0448947107483843,0.449177975441904,-0.0274629716710464,0.176963570473598,-0.179916015790287,2.57847777147422,"7672","ef119","m","1","Exelixis"
-0.24788924902386,0.0665711969022212,-0.242410133096554,0.0254802536435317,-0.267421488103594,-0.00990180104088262,-0.211737873061601,-0.0510626774277235,-0.201798803823924,-0.0331661026529681,-0.170251501344286,0.0254161811431083,-0.133150389024241,0.0887236746225201,-0.0626276320695173,0.0198123028393609,-0.0663486198311398,-0.00446179942710718,0.0938038106252146,-0.0314306082928138,0.086694531351092,-0.0987059248025838,0.312472643914665,0.160340232951836,0.475054219714919,0.0481248133508648,0.452621741007381,-0.0247914704242038,0.182988742765445,-0.180948271385161,2.67969316683335,"7672","ef119","m","1","Exelixis"
-0.253010418443368,0.0657451959410011,-0.245063226924503,0.0226304271935952,-0.269050358903788,-0.0102948553531655,-0.216108997530439,-0.0522609386515211,-0.20507793805308,-0.0320577803207656,-0.166267607583674,0.0262047461004651,-0.137021365301584,0.0920999034010874,-0.0515494980683491,0.0219565021625767,-0.0516895522329699,-0.00509856713159258,0.10058509264842,-0.0302254306472694,0.0888841262397311,-0.0990228254756873,0.302170807176453,0.165921709910114,0.474483586332721,0.04514955238205,0.453368122284888,-0.0277886336794827,0.175347228359542,-0.182959005831405,2.33727933977377,"7672","ef119","m","1","Exelixis"
